,vote,sponsors,history,sponser_parties_set(),"sponser_parties_{'D', 'R'}",sponser_parties_{'D'},"sponser_parties_{'I', 'D', 'R'}","sponser_parties_{'I', 'D'}","sponser_parties_{'I', 'R'}",sponser_parties_{'I'},sponser_parties_{'R'},bill_type_B,bill_type_CR,bill_type_JR,bill_type_R,body_H,body_S,status_1,status_2,status_3,status_4,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
191,1,0.0,0.08647450110864745,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0002469135802555332,0.7439730925081596,0.00024691358025067723,0.0002469135802547276,0.00024691358025067723,0.00024691358025067723,0.04011285685730448,0.00024691358025896607,0.007194103888721544,0.00024691358025067723,0.0002469135802516612,0.00024691358025067723,0.00024691358025067723,0.00024691358025067723,0.00024691358025195903,0.006434399799491185,0.00024691358027898656,0.1900062140953409,0.0002469135802522366,0.00024691358025337066,0.000246913580265453,0.00024691358025067723,0.00024691358025067723,0.0002469135802526011,0.0075879748261506435
192,3,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00038095238095467985,0.7843383720356181,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.0003809523809562186,0.00038095238096013913,0.0003809523809880733,0.12233105945002345,0.0003809523809632308,0.00038095238105813735,0.0003809523809598781,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.00038095238095818464,0.029193304725736568,0.00038095238097173706,0.0003809523809836505,0.0003809523809547757,0.0003809523810071845,0.0003809523809664076,0.01475108833377386,0.04176712783548298
193,1,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00038095238095467985,0.7843383720356181,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.0003809523809562186,0.00038095238096013913,0.0003809523809880733,0.12233105945002345,0.0003809523809632308,0.00038095238105813735,0.0003809523809598781,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.00038095238095467985,0.00038095238095818464,0.029193304725736568,0.00038095238097173706,0.0003809523809836505,0.0003809523809547757,0.0003809523810071845,0.0003809523809664076,0.01475108833377386,0.04176712783548298
194,3,0.08620689655172414,0.011086474501108648,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00031746031746401757,0.6893709664731018,0.00031746031746401757,0.012956270317305963,0.008361914540956413,0.00031746031746401757,0.00031746031747086377,0.0003174603174803302,0.011726019221879136,0.0003174603174694227,0.024562503144033482,0.00031746031746401757,0.00031746031746401757,0.00031746031746401757,0.0003174603174653346,0.00031746031746561964,0.01797867981582484,0.00031746031748214446,0.07664684727819103,0.00031746031747505914,0.010888995524651857,0.00031746031746401757,0.00031746031746401757,0.015366021138030591,0.127379877784004
195,1,0.08620689655172414,0.011086474501108648,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00031746031746401757,0.6893709664731018,0.00031746031746401757,0.012956270317305963,0.008361914540956413,0.00031746031746401757,0.00031746031747086377,0.0003174603174803302,0.011726019221879136,0.0003174603174694227,0.024562503144033482,0.00031746031746401757,0.00031746031746401757,0.00031746031746401757,0.0003174603174653346,0.00031746031746561964,0.01797867981582484,0.00031746031748214446,0.07664684727819103,0.00031746031747505914,0.010888995524651857,0.00031746031746401757,0.00031746031746401757,0.015366021138030591,0.127379877784004
196,1,0.25862068965517243,0.008869179600886918,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0005000000000148103,0.2567295864443199,0.0005000000000074977,0.02555291670263609,0.013897946620472782,0.0005000000000074977,0.0005000000000196014,0.0005000000000256341,0.0005000000000543375,0.0005000000000074977,0.012999999999659673,0.0005000000000091191,0.0005000000000074977,0.0005000000000087214,0.0005000000000101917,0.0005000000000074977,0.0005000000000148363,0.0005000000000358935,0.0005000000000110731,0.014048091536940858,0.014337398046306403,0.0005000000000079882,0.000500000000024592,0.055574054221752905,0.5983600064276372
197,2,0.08045977011494253,0.0022172949002217295,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.00040404040404415625,0.5511035291241803,0.00040404040404415625,0.1798202729114399,0.010633528594039356,0.00040404040404415625,0.00040404040405558634,0.00040404040407709935,0.025881431200454344,0.00040404040404415625,0.0004040404040538665,0.00040404040404415625,0.00040404040404415625,0.00040404040404415625,0.00040404040404415625,0.00040404040404415625,0.0004040404040650188,0.00040404040405525533,0.040866795674066,0.12133959819031745,0.00040404040406443793,0.00040404040404415625,0.00040404040404415625,0.00040404040406939935,0.0630821170325763
198,3,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00040404040406132063,0.7704233318982023,0.00040404040404652935,0.0004040404040465297,0.00040404040404884087,0.00040404040404652935,0.00040404040404699073,0.012269563374622742,0.04969127423378725,0.00040404040404652935,0.040808080811849515,0.00040404040404652935,0.00040404040406093455,0.00040404040404652935,0.0130030737536325,0.00040404040404652935,0.010505050496879213,0.06468678485356308,0.0317441537085928,0.00040404040404652935,0.0004040404040489255,0.0004040404040610959,0.00040404040405187403,0.00040404040405896287,0.00040404040405918036
199,1,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00040404040406132063,0.7704233318982023,0.00040404040404652935,0.0004040404040465297,0.00040404040404884087,0.00040404040404652935,0.00040404040404699073,0.012269563374622742,0.04969127423378725,0.00040404040404652935,0.040808080811849515,0.00040404040404652935,0.00040404040406093455,0.00040404040404652935,0.0130030737536325,0.00040404040404652935,0.010505050496879213,0.06468678485356308,0.0317441537085928,0.00040404040404652935,0.0004040404040489255,0.0004040404040610959,0.00040404040405187403,0.00040404040405896287,0.00040404040405918036
200,2,0.022988505747126436,0.004434589800443459,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.0003883495145668022,0.5398918818350784,0.0003883495145668022,0.17284284941726866,0.010246413960875837,0.0003883495145668022,0.0003883495145775791,0.00038834951458230365,0.02474568542383162,0.0003883495145668022,0.00038834951457595765,0.0003883495145668022,0.0003883495145668022,0.0003883495145668022,0.0003883495145668022,0.0003883495145668022,0.00038834951459895613,0.00038834951457461606,0.030118691285047332,0.15469779475795142,0.0003883495145851905,0.0003883495145668022,0.0003883495145668022,0.00038834951459556117,0.0604663920576219
201,3,0.022988505747126436,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0002127659574472589,0.23540478000117265,0.0002127659574472589,0.00021276595744725927,0.0002127659574472589,0.00021276595744769888,0.7597016029774264,0.00021276595746362367,0.0002127659574543882,0.0002127659574472589,0.0002127659574472589,0.0002127659574472589,0.00021276595745944608,0.0002127659574472589,0.00021276595744778434,0.0002127659574472589,0.00021276595745342252,0.0002127659574680689,0.00021276595746058276,0.0002127659574475301,0.00021276595745461875,0.00021276595745226053,0.0002127659574512308,0.00021276595745451483,0.0002127659574605619
202,1,0.022988505747126436,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0002127659574472589,0.23540478000117265,0.0002127659574472589,0.00021276595744725927,0.0002127659574472589,0.00021276595744769888,0.7597016029774264,0.00021276595746362367,0.0002127659574543882,0.0002127659574472589,0.0002127659574472589,0.0002127659574472589,0.00021276595745944608,0.0002127659574472589,0.00021276595744778434,0.0002127659574472589,0.00021276595745342252,0.0002127659574680689,0.00021276595746058276,0.0002127659574475301,0.00021276595745461875,0.00021276595745226053,0.0002127659574512308,0.00021276595745451483,0.0002127659574605619
203,3,0.028735632183908046,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00035398230091834653,0.8802957923772724,0.00035398230088873914,0.03482865567465238,0.00035398230088873914,0.00035398230088873914,0.00035398230090437,0.04037930749465077,0.01465711696792916,0.00035398230088873914,0.00035398230088959723,0.0003539823008924156,0.0003539823008982436,0.00035398230088873914,0.0003539823008904661,0.0003539823008994359,0.0003539823008995162,0.0003539823009064585,0.00035398230090307614,0.00035398230091044936,0.0003539823008889224,0.00035398230096161666,0.00035398230089852065,0.010282445676152148,0.01283101809223789
204,1,0.028735632183908046,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00035398230091834653,0.8802957923772724,0.00035398230088873914,0.03482865567465238,0.00035398230088873914,0.00035398230088873914,0.00035398230090437,0.04037930749465077,0.01465711696792916,0.00035398230088873914,0.00035398230088959723,0.0003539823008924156,0.0003539823008982436,0.00035398230088873914,0.0003539823008904661,0.0003539823008994359,0.0003539823008995162,0.0003539823009064585,0.00035398230090307614,0.00035398230091044936,0.0003539823008889224,0.00035398230096161666,0.00035398230089852065,0.010282445676152148,0.01283101809223789
205,3,0.005747126436781609,0.8403547671840355,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00028169014088263685,0.7555507683979031,0.00028169014084966117,0.0002816901408546537,0.000281690140853047,0.00028169014084966117,0.008415096700050138,0.00028169014090203675,0.008573867781418103,0.00028169014084966117,0.0002816901411842116,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.0002816901408508108,0.00028169014085605004,0.0002816901409143819,0.007323943653477104,0.000281690140857312,0.007686454129175247,0.00028169014084966117,0.00028169014085040303,0.0002816901408621996,0.20709775666131108
206,1,0.005747126436781609,0.8403547671840355,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00028169014088263685,0.7555507683979031,0.00028169014084966117,0.0002816901408546537,0.000281690140853047,0.00028169014084966117,0.008415096700050138,0.00028169014090203675,0.008573867781418103,0.00028169014084966117,0.0002816901411842116,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.0002816901408508108,0.00028169014085605004,0.0002816901409143819,0.007323943653477104,0.000281690140857312,0.007686454129175247,0.00028169014084966117,0.00028169014085040303,0.0002816901408621996,0.20709775666131108
207,1,0.005747126436781609,0.8403547671840355,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00028169014088263685,0.7555507683979031,0.00028169014084966117,0.0002816901408546537,0.000281690140853047,0.00028169014084966117,0.008415096700050138,0.00028169014090203675,0.008573867781418103,0.00028169014084966117,0.0002816901411842116,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.0002816901408508108,0.00028169014085605004,0.0002816901409143819,0.007323943653477104,0.000281690140857312,0.007686454129175247,0.00028169014084966117,0.00028169014085040303,0.0002816901408621996,0.20709775666131108
208,3,0.005747126436781609,0.8403547671840355,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00028169014088263685,0.7555507683979031,0.00028169014084966117,0.0002816901408546537,0.000281690140853047,0.00028169014084966117,0.008415096700050138,0.00028169014090203675,0.008573867781418103,0.00028169014084966117,0.0002816901411842116,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.0002816901408508108,0.00028169014085605004,0.0002816901409143819,0.007323943653477104,0.000281690140857312,0.007686454129175247,0.00028169014084966117,0.00028169014085040303,0.0002816901408621996,0.20709775666131108
209,3,0.005747126436781609,0.8403547671840355,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.00028169014088263685,0.7555507683979031,0.00028169014084966117,0.0002816901408546537,0.000281690140853047,0.00028169014084966117,0.008415096700050138,0.00028169014090203675,0.008573867781418103,0.00028169014084966117,0.0002816901411842116,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.00028169014084966117,0.0002816901408508108,0.00028169014085605004,0.0002816901409143819,0.007323943653477104,0.000281690140857312,0.007686454129175247,0.00028169014084966117,0.00028169014085040303,0.0002816901408621996,0.20709775666131108
210,3,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0011111111111277146,0.5580264956191038,0.0011111111111277146,0.02888914970105435,0.0011111111111277146,0.0011111111111277146,0.0011111111111523249,0.0011111111111485755,0.0011111111114465188,0.0011111111111277146,0.001111111111277063,0.0011111111111576648,0.001111111111155013,0.0011111111111277146,0.0011111111114752393,0.0011111111112645778,0.0011111111111277146,0.031741042360603024,0.0011111111112618508,0.001111111111145532,0.0011111111111817766,0.0011111111111277146,0.0011111111111277146,0.14962132560471256,0.20949976449071087
211,1,0.07471264367816093,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0011111111111277146,0.5580264956191038,0.0011111111111277146,0.02888914970105435,0.0011111111111277146,0.0011111111111277146,0.0011111111111523249,0.0011111111111485755,0.0011111111114465188,0.0011111111111277146,0.001111111111277063,0.0011111111111576648,0.001111111111155013,0.0011111111111277146,0.0011111111114752393,0.0011111111112645778,0.0011111111111277146,0.031741042360603024,0.0011111111112618508,0.001111111111145532,0.0011111111111817766,0.0011111111111277146,0.0011111111111277146,0.14962132560471256,0.20949976449071087
212,3,0.1206896551724138,0.004434589800443459,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0002500000000056276,0.6205546776498119,0.0002500000000038647,0.0198893969624904,0.0002500000000038647,0.0002500000000038647,0.0002500000000196729,0.02168245019202581,0.09298018470138784,0.0002500000000038647,0.00025000000005454405,0.00025000000013665176,0.0002500000000081534,0.0002500000000038647,0.0002500000000038647,0.00025000000000679427,0.0074563009147645045,0.008006041752093048,0.01793766539393214,0.0002500000000145212,0.0070407340319818094,0.0002500000000038647,0.006499999993769111,0.00025000000002046335,0.1942025484074499
213,1,0.1206896551724138,0.004434589800443459,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0002500000000056276,0.6205546776498119,0.0002500000000038647,0.0198893969624904,0.0002500000000038647,0.0002500000000038647,0.0002500000000196729,0.02168245019202581,0.09298018470138784,0.0002500000000038647,0.00025000000005454405,0.00025000000013665176,0.0002500000000081534,0.0002500000000038647,0.0002500000000038647,0.00025000000000679427,0.0074563009147645045,0.008006041752093048,0.01793766539393214,0.0002500000000145212,0.0070407340319818094,0.0002500000000038647,0.006499999993769111,0.00025000000002046335,0.1942025484074499
214,3,0.10919540229885058,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0011111111111277146,0.5580264956191038,0.0011111111111277146,0.02888914970105435,0.0011111111111277146,0.0011111111111277146,0.0011111111111523249,0.0011111111111485755,0.0011111111114465188,0.0011111111111277146,0.001111111111277063,0.0011111111111576648,0.001111111111155013,0.0011111111111277146,0.0011111111114752393,0.0011111111112645778,0.0011111111111277146,0.031741042360603024,0.0011111111112618508,0.001111111111145532,0.0011111111111817766,0.0011111111111277146,0.0011111111111277146,0.14962132560471256,0.20949976449071087
215,1,0.10919540229885058,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0011111111111277146,0.5580264956191038,0.0011111111111277146,0.02888914970105435,0.0011111111111277146,0.0011111111111277146,0.0011111111111523249,0.0011111111111485755,0.0011111111114465188,0.0011111111111277146,0.001111111111277063,0.0011111111111576648,0.001111111111155013,0.0011111111111277146,0.0011111111114752393,0.0011111111112645778,0.0011111111111277146,0.031741042360603024,0.0011111111112618508,0.001111111111145532,0.0011111111111817766,0.0011111111111277146,0.0011111111111277146,0.14962132560471256,0.20949976449071087
216,3,0.22413793103448276,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0010000000000061492,0.9240156405698394,0.0010000000000061492,0.00100000000000615,0.0010000000000061492,0.0010000000000061492,0.026447156059008797,0.02753720337055346,0.0010000000000099985,0.0010000000000061492,0.0010000000002967195,0.0010000000000061492,0.0010000000000210036,0.0010000000000061492,0.0010000000000061492,0.0010000000000406,0.0010000000000061492,0.0010000000000744856,0.0010000000000061492,0.0010000000000061492,0.0010000000000082146,0.0010000000000061492,0.0010000000000061492,0.0010000000000205363,0.0010000000000408113
217,1,0.22413793103448276,0.004434589800443459,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.0010000000000061492,0.9240156405698394,0.0010000000000061492,0.00100000000000615,0.0010000000000061492,0.0010000000000061492,0.026447156059008797,0.02753720337055346,0.0010000000000099985,0.0010000000000061492,0.0010000000002967195,0.0010000000000061492,0.0010000000000210036,0.0010000000000061492,0.0010000000000061492,0.0010000000000406,0.0010000000000061492,0.0010000000000744856,0.0010000000000061492,0.0010000000000061492,0.0010000000000082146,0.0010000000000061492,0.0010000000000061492,0.0010000000000205363,0.0010000000000408113
218,3,0.0,0.0066518847006651885,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00041666666667404046,0.7838308678403508,0.00041666666667404046,0.00041666666669953656,0.0111428990002405,0.0004166666666832901,0.0004166666666807105,0.00041666666669272983,0.00041666666670168523,0.010833333332972176,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.011486458929287024,0.10225833707385078,0.020065300582479982,0.0004166666666810082,0.0004166666666789265,0.00041666666667404046,0.00041666666667404046,0.011807971736001151,0.041491498171259265
219,1,0.0,0.0066518847006651885,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.00041666666667404046,0.7838308678403508,0.00041666666667404046,0.00041666666669953656,0.0111428990002405,0.0004166666666832901,0.0004166666666807105,0.00041666666669272983,0.00041666666670168523,0.010833333332972176,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.00041666666667404046,0.011486458929287024,0.10225833707385078,0.020065300582479982,0.0004166666666810082,0.0004166666666789265,0.00041666666667404046,0.00041666666667404046,0.011807971736001151,0.041491498171259265
220,1,0.09195402298850575,0.12416851441241686,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.2702445221508804e-05,0.6231878091271612,1.2702445221069687e-05,0.0033254667989802947,1.2702445221053916e-05,1.2702445221728692e-05,0.02501418559953713,0.02530122435547581,0.02482545879100142,1.2702445224836128e-05,0.0019640855240444905,0.00035524208660195914,1.270244522108851e-05,0.00033289014430934184,0.0014515602051857026,0.0010553700897926053,0.17282045757350145,0.08145272141993745,0.0052301863812015065,0.006172188259089467,0.012480558766813886,1.2702445221309525e-05,1.2702445221078986e-05,0.007340900948612756,0.007588074366979709
221,1,0.09195402298850575,0.12416851441241686,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.2702445221508804e-05,0.6231878091271612,1.2702445221069687e-05,0.0033254667989802947,1.2702445221053916e-05,1.2702445221728692e-05,0.02501418559953713,0.02530122435547581,0.02482545879100142,1.2702445224836128e-05,0.0019640855240444905,0.00035524208660195914,1.270244522108851e-05,0.00033289014430934184,0.0014515602051857026,0.0010553700897926053,0.17282045757350145,0.08145272141993745,0.0052301863812015065,0.006172188259089467,0.012480558766813886,1.2702445221309525e-05,1.2702445221078986e-05,0.007340900948612756,0.007588074366979709
222,3,0.0,0.6984478935698448,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.00017937219731647082,0.7654049934656291,0.00017937219731213366,0.009581098527776005,0.00017937219731213366,0.00017937219731213366,0.00017937219731689098,0.00017937219731515433,0.00017937219731651183,0.00017937219731213366,0.0001793721973148514,0.00017937219731405237,0.00017937219731213366,0.00017937219731240488,0.00017937219731715374,0.00017937219731213366,0.005367732839567247,0.08311383214915381,0.0001793721973157394,0.01871978391868324,0.09893044663963488,0.00017937219731213366,0.00017937219731328248,0.010384422175504974,0.005448362929713597
223,1,0.0,0.6984478935698448,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.00017937219731647082,0.7654049934656291,0.00017937219731213366,0.009581098527776005,0.00017937219731213366,0.00017937219731213366,0.00017937219731689098,0.00017937219731515433,0.00017937219731651183,0.00017937219731213366,0.0001793721973148514,0.00017937219731405237,0.00017937219731213366,0.00017937219731240488,0.00017937219731715374,0.00017937219731213366,0.005367732839567247,0.08311383214915381,0.0001793721973157394,0.01871978391868324,0.09893044663963488,0.00017937219731213366,0.00017937219731328248,0.010384422175504974,0.005448362929713597
224,2,0.0,0.6984478935698448,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.00017937219731647082,0.7654049934656291,0.00017937219731213366,0.009581098527776005,0.00017937219731213366,0.00017937219731213366,0.00017937219731689098,0.00017937219731515433,0.00017937219731651183,0.00017937219731213366,0.0001793721973148514,0.00017937219731405237,0.00017937219731213366,0.00017937219731240488,0.00017937219731715374,0.00017937219731213366,0.005367732839567247,0.08311383214915381,0.0001793721973157394,0.01871978391868324,0.09893044663963488,0.00017937219731213366,0.00017937219731328248,0.010384422175504974,0.005448362929713597
225,1,0.0,0.6984478935698448,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.00017937219731647082,0.7654049934656291,0.00017937219731213366,0.009581098527776005,0.00017937219731213366,0.00017937219731213366,0.00017937219731689098,0.00017937219731515433,0.00017937219731651183,0.00017937219731213366,0.0001793721973148514,0.00017937219731405237,0.00017937219731213366,0.00017937219731240488,0.00017937219731715374,0.00017937219731213366,0.005367732839567247,0.08311383214915381,0.0001793721973157394,0.01871978391868324,0.09893044663963488,0.00017937219731213366,0.00017937219731328248,0.010384422175504974,0.005448362929713597
226,1,0.0,0.6984478935698448,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.00017937219731647082,0.7654049934656291,0.00017937219731213366,0.009581098527776005,0.00017937219731213366,0.00017937219731213366,0.00017937219731689098,0.00017937219731515433,0.00017937219731651183,0.00017937219731213366,0.0001793721973148514,0.00017937219731405237,0.00017937219731213366,0.00017937219731240488,0.00017937219731715374,0.00017937219731213366,0.005367732839567247,0.08311383214915381,0.0001793721973157394,0.01871978391868324,0.09893044663963488,0.00017937219731213366,0.00017937219731328248,0.010384422175504974,0.005448362929713597
227,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
228,1,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
229,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
230,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
231,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
232,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
233,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
234,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
235,2,0.13793103448275862,0.29490022172949004,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.000248148088402288,0.5961250451109428,0.001242419288218758,0.0044201815572000105,0.01260037235645045,0.0008291878101257517,0.00574019303670074,0.009286185934547074,0.004490260994935932,0.00020425935539289609,0.0002307058318084461,0.0006275785398862642,0.001972430520586835,7.73694390753122e-06,0.0006725465134625365,0.002081896938106129,0.0184859518293924,0.2941635135692273,0.004692095379170988,0.0036073541007669158,0.011080159575183822,0.000604151979215749,0.0004606230343235838,0.018459359675848486,0.007667642036196444
